iteration,program,reward
1,DEF run m( move WHILE c( frontIsClear c) w( move turnRight w) m),0.26363638043403625
1,DEF run m( WHILE c( leftIsClear c) w( move turnLeft WHILE c( markersPresent c) w( turnRight w) turnRight turnLeft w) m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( rightIsClear c) w( turnRight w) turnLeft move turnLeft w) m),0.1818181872367859
1,DEF run m( IFELSE c( not c( markersPresent c) c) i( turnLeft i) ELSE e( turnLeft e) move m),0.1818181872367859
1,DEF run m( IF c( not c( rightIsClear c) c) i( move putMarker turnLeft i) m),0.209090918302536
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight move w) move move turnRight turnRight putMarker m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( REPEAT R=5 r( move r) move w) m),0.2909091114997864
1,DEF run m( IFELSE c( not c( leftIsClear c) c) i( WHILE c( frontIsClear c) w( move w) i) ELSE e( WHILE c( frontIsClear c) w( turnRight w) e) pickMarker m),0.1818181872367859
1,DEF run m( REPEAT R=18 r( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( putMarker w) w) r) WHILE c( frontIsClear c) w( move move w) m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( REPEAT R=6 r( WHILE c( frontIsClear c) w( WHILE c( markersPresent c) w( WHILE c( frontIsClear c) w( pickMarker w) w) w) r) i) m),0.10000000149011612
1,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( IF c( rightIsClear c) i( putMarker i) e) putMarker move m),0.209090918302536
1,DEF run m( turnLeft pickMarker move move WHILE c( frontIsClear c) w( move w) m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( IF c( frontIsClear c) i( move WHILE c( markersPresent c) w( putMarker w) i) w) m),0.2909091114997864
1,DEF run m( pickMarker m),0.10000000149011612
1,DEF run m( move move putMarker move IF c( leftIsClear c) i( move i) m),0.3181818127632141
1,DEF run m( move move move WHILE c( frontIsClear c) w( WHILE c( not c( leftIsClear c) c) w( move w) move move w) m),0.2909091114997864
1,DEF run m( IFELSE c( markersPresent c) i( move move i) ELSE e( pickMarker e) WHILE c( frontIsClear c) w( IF c( rightIsClear c) i( move i) w) m),0.10000000149011612
1,DEF run m( WHILE c( not c( markersPresent c) c) w( move w) move m),0.2909091114997864
1,DEF run m( WHILE c( leftIsClear c) w( putMarker turnRight move w) m),0.1090909093618393
1,DEF run m( turnLeft WHILE c( leftIsClear c) w( WHILE c( rightIsClear c) w( WHILE c( frontIsClear c) w( turnLeft w) w) putMarker w) pickMarker m),0.1818181872367859
1,DEF run m( WHILE c( rightIsClear c) w( move w) WHILE c( frontIsClear c) w( turnRight w) turnRight move m),0.1818181872367859
