iteration,program,reward
1,DEF run m( move WHILE c( frontIsClear c) w( IFELSE c( leftIsClear c) i( putMarker i) ELSE e( move e) w) m),0.1818181872367859
1,DEF run m( REPEAT R=8 r( WHILE c( frontIsClear c) w( turnRight w) r) m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( turnRight move i) turnRight WHILE c( frontIsClear c) w( putMarker w) turnRight m),0.10000000149011612
1,DEF run m( turnLeft move IFELSE c( noMarkersPresent c) i( putMarker i) ELSE e( WHILE c( frontIsClear c) w( move w) e) m),0.1818181872367859
1,DEF run m( IF c( frontIsClear c) i( move i) putMarker putMarker move m),0.1818181872367859
1,DEF run m( turnRight move WHILE c( noMarkersPresent c) w( move w) move putMarker turnRight m),0.1818181872367859
1,DEF run m( IFELSE c( noMarkersPresent c) i( move i) ELSE e( move e) turnLeft m),0.23636363446712494
1,DEF run m( IFELSE c( leftIsClear c) i( IF c( leftIsClear c) i( move i) i) ELSE e( move e) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( REPEAT R=10 r( turnLeft r) w) WHILE c( frontIsClear c) w( move turnRight w) m),0.1818181872367859
1,DEF run m( REPEAT R=8 r( WHILE c( frontIsClear c) w( move w) r) REPEAT R=2 r( IFELSE c( frontIsClear c) i( move i) ELSE e( IFELSE c( noMarkersPresent c) i( stmt i) ELSE e( IFELSE c( not c( cond_without_not c) c) i( move i) ELSE e( stmt e) e),0.0
1,DEF run m( WHILE c( markersPresent c) w( move w) putMarker move move move turnRight m),0.10000000149011612
1,DEF run m( WHILE c( noMarkersPresent c) w( move pickMarker move move w) m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( move w) move putMarker move move move m),0.2909091114997864
1,DEF run m( move move move move move m),0.2909091114997864
1,DEF run m( turnLeft move putMarker move IF c( markersPresent c) i( pickMarker i) m),0.1818181872367859
1,DEF run m( turnLeft REPEAT R=6 r( turnLeft r) m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( REPEAT R=8 r( move r) w) turnLeft m),0.2909091114997864
1,DEF run m( IF c( noMarkersPresent c) i( move i) turnLeft move WHILE c( leftIsClear c) w( move w) move m),0.23636363446712494
1,DEF run m( IF c( markersPresent c) i( move i) WHILE c( frontIsClear c) w( move w) putMarker putMarker m),0.2909091114997864
1,DEF run m( IF c( noMarkersPresent c) i( WHILE c( frontIsClear c) w( move w) i) move m),0.2909091114997864
1,DEF run m( IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( move w) i) move move m),0.2909091114997864
1,DEF run m( turnRight move putMarker IF c( rightIsClear c) i( move turnRight move i) m),0.11818181723356247
1,DEF run m( WHILE c( markersPresent c) w( move w) putMarker move putMarker move turnRight m),0.10000000149011612
1,DEF run m( move REPEAT R=6 r( IF c( frontIsClear c) i( move i) r) m),0.2909091114997864
1,DEF run m( IF c( frontIsClear c) i( WHILE c( rightIsClear c) w( turnRight move putMarker w) i) m),0.10000000149011612
1,DEF run m( move WHILE c( not c( noMarkersPresent c) c) w( move move w) m),0.12727272510528564
1,DEF run m( IF c( frontIsClear c) i( REPEAT R=10 r( move r) i) turnLeft m),0.2909091114997864
1,DEF run m( IFELSE c( noMarkersPresent c) i( WHILE c( noMarkersPresent c) w( putMarker w) i) ELSE e( turnRight e) WHILE c( frontIsClear c) w( putMarker w) m),0.10000000149011612
1,DEF run m( move WHILE c( frontIsClear c) w( WHILE c( markersPresent c) w( move w) w) m),0.12727272510528564
1,DEF run m( move move WHILE c( noMarkersPresent c) w( move w) move move move putMarker m),0.2909091114997864
1,DEF run m( WHILE c( rightIsClear c) w( move move w) WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( WHILE c( frontIsClear c) w( putMarker w) WHILE c( leftIsClear c) w( putMarker move pickMarker w) m),0.10000000149011612
1,DEF run m( turnRight move IFELSE c( frontIsClear c) i( move i) ELSE e( move move e) m),0.1818181872367859
1,DEF run m( REPEAT R=10 r( WHILE c( noMarkersPresent c) w( WHILE c( not c( frontIsClear c) c) w( turnLeft w) w) r) move move m),0.10000000149011612
1,DEF run m( turnLeft move IF c( noMarkersPresent c) i( putMarker i) m),0.1818181872367859
1,DEF run m( IF c( noMarkersPresent c) i( pickMarker move i) move m),0.26363638043403625
1,DEF run m( WHILE c( rightIsClear c) w( turnLeft move w) putMarker turnRight move move m),0.1090909093618393
1,DEF run m( IF c( noMarkersPresent c) i( move pickMarker i) IFELSE c( markersPresent c) i( pickMarker i) ELSE e( pickMarker move e) m),0.26363638043403625
1,DEF run m( IFELSE c( frontIsClear c) i( pickMarker i) ELSE e( pickMarker e) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( move w) IF c( not c( leftIsClear c) c) i( move i) WHILE c( markersPresent c) w( turnRight w) m),0.2909091114997864
1,DEF run m( move REPEAT R=6 r( move r) m),0.2909091114997864
1,DEF run m( turnLeft WHILE c( noMarkersPresent c) w( putMarker w) WHILE c( not c( frontIsClear c) c) w( move w) m),0.10000000149011612
1,DEF run m( move move putMarker move WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) m),0.34545454382896423
1,DEF run m( WHILE c( noMarkersPresent c) w( move turnLeft w) move m),0.23636363446712494
1,DEF run m( turnRight move putMarker move putMarker move m),0.1090909093618393
1,DEF run m( turnLeft turnLeft turnRight WHILE c( leftIsClear c) w( move w) m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( move w) pickMarker m),0.2909091114997864
1,DEF run m( move REPEAT R=17 r( IFELSE c( frontIsClear c) i( move i) ELSE e( IFELSE c( frontIsClear c) i( turnLeft i) ELSE e( turnRight e) e) r) m),0.26363638043403625
1,DEF run m( move move pickMarker WHILE c( rightIsClear c) w( move w) m),0.26363638043403625
1,DEF run m( WHILE c( rightIsClear c) w( WHILE c( markersPresent c) w( move w) w) move turnRight move WHILE c( markersPresent c) w( REPEAT R=14 r( turnRight r) w) m),0.23636363446712494
1,DEF run m( REPEAT R=10 r( WHILE c( noMarkersPresent c) w( move w) r) turnRight m),0.2909091114997864
1,DEF run m( IF c( leftIsClear c) i( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move i) w) WHILE c( noMarkersPresent c) w( pickMarker w) i) WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( WHILE c( not c( markersPresent c) c) w( turnLeft w) WHILE c( leftIsClear c) w( putMarker move w) m),0.19090908765792847
1,DEF run m( IF c( frontIsClear c) i( IFELSE c( rightIsClear c) i( move turnLeft i) ELSE e( IF c( rightIsClear c) i( move i) e) i) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( not c( noMarkersPresent c) c) w( move move w) move move move move move m),0.2909091114997864
1,DEF run m( move move putMarker move move move move m),0.34545454382896423
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight move w) WHILE c( markersPresent c) w( turnRight w) m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( putMarker turnLeft move w) m),0.10000000149011612
1,DEF run m( move move turnRight turnRight IFELSE c( frontIsClear c) i( pickMarker i) ELSE e( turnRight e) m),0.26363638043403625
1,DEF run m( turnRight turnLeft putMarker turnRight move turnRight move putMarker m),0.1090909093618393
1,DEF run m( IFELSE c( frontIsClear c) i( IFELSE c( not c( markersPresent c) c) i( move i) ELSE e( move e) i) ELSE e( IF c( leftIsClear c) i( turnRight i) e) turnRight m),0.23636363446712494
1,DEF run m( IF c( noMarkersPresent c) i( move i) WHILE c( frontIsClear c) w( turnLeft move w) m),0.1818181872367859
1,DEF run m( IF c( rightIsClear c) i( move i) turnRight WHILE c( frontIsClear c) w( putMarker w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move move IFELSE c( noMarkersPresent c) i( move i) ELSE e( move e) w) m),0.2909091114997864
2,DEF run m( move WHILE c( not c( noMarkersPresent c) c) w( move w) move m),0.26363638043403625
2,DEF run m( move move turnRight putMarker move putMarker WHILE c( frontIsClear c) w( move w) m),0.23636363446712494
2,DEF run m( IF c( noMarkersPresent c) i( turnLeft move i) move IF c( rightIsClear c) i( move i) m),0.1818181872367859
2,DEF run m( WHILE c( frontIsClear c) w( move move putMarker WHILE c( leftIsClear c) w( turnLeft move w) w) m),0.23636363446712494
2,DEF run m( move turnLeft IFELSE c( markersPresent c) i( move move i) ELSE e( move move e) m),0.23636363446712494
2,DEF run m( move putMarker move move WHILE c( frontIsClear c) w( move w) turnRight m),0.209090918302536
2,DEF run m( IFELSE c( frontIsClear c) i( IFELSE c( frontIsClear c) i( move i) ELSE e( turnLeft e) i) ELSE e( move e) m),0.10000000149011612
2,DEF run m( IF c( noMarkersPresent c) i( move move i) move m),0.27272728085517883
