iteration,program,reward
1,DEF run m( WHILE c( frontIsClear c) w( pickMarker w) turnRight IFELSE c( markersPresent c) i( putMarker i) ELSE e( putMarker e) move putMarker m),0.10000000149011612
1,DEF run m( IF c( noMarkersPresent c) i( WHILE c( leftIsClear c) w( move w) putMarker putMarker i) m),0.10000000149011612
1,DEF run m( REPEAT R=1 r( turnLeft r) turnRight m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( turnRight move w) WHILE c( markersPresent c) w( putMarker w) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( pickMarker pickMarker w) turnRight putMarker m),0.10000000149011612
1,DEF run m( IFELSE c( leftIsClear c) i( IF c( leftIsClear c) i( move i) i) ELSE e( move e) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( markersPresent c) w( move w) w) putMarker move turnLeft turnRight m),0.10000000149011612
1,DEF run m( turnRight move move move turnRight move m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( turnRight move putMarker w) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( move w) IF c( leftIsClear c) i( turnLeft i) putMarker m),0.3499999940395355
1,DEF run m( WHILE c( frontIsClear c) w( move w) turnRight pickMarker putMarker m),0.3499999940395355
1,DEF run m( IF c( noMarkersPresent c) i( move move pickMarker putMarker i) m),0.10000000149011612
1,DEF run m( pickMarker WHILE c( frontIsClear c) w( putMarker w) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( move w) move IFELSE c( leftIsClear c) i( move i) ELSE e( move e) putMarker putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( WHILE c( frontIsClear c) w( move w) w) turnLeft putMarker putMarker turnRight m),0.10000000149011612
1,DEF run m( turnRight WHILE c( frontIsClear c) w( move w) WHILE c( not c( leftIsClear c) c) w( putMarker w) move move m),0.10000000149011612
1,DEF run m( putMarker move WHILE c( frontIsClear c) w( move w) move m),0.10000000149011612
1,DEF run m( move WHILE c( frontIsClear c) w( pickMarker w) move WHILE c( rightIsClear c) w( putMarker w) m),0.10000000149011612
1,DEF run m( IFELSE c( frontIsClear c) i( turnLeft i) ELSE e( REPEAT R=11 r( turnLeft putMarker r) e) putMarker move m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( move w) putMarker pickMarker putMarker m),0.3499999940395355
1,DEF run m( WHILE c( not c( rightIsClear c) c) w( turnRight w) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( WHILE c( frontIsClear c) w( move w) w) move move putMarker putMarker m),0.10000000149011612
1,DEF run m( move turnLeft move IFELSE c( frontIsClear c) i( pickMarker i) ELSE e( putMarker e) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( markersPresent c) w( turnRight w) move turnRight putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( turnLeft w) IFELSE c( frontIsClear c) i( putMarker i) ELSE e( move e) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( pickMarker turnLeft move putMarker w) m),0.10000000149011612
1,DEF run m( IFELSE c( frontIsClear c) i( WHILE c( frontIsClear c) w( move w) i) ELSE e( turnRight e) WHILE c( frontIsClear c) w( turnRight w) m),0.10000000149011612
1,DEF run m( IF c( leftIsClear c) i( move WHILE c( frontIsClear c) w( IF c( noMarkersPresent c) i( turnRight i) w) i) m),0.10000000149011612
1,DEF run m( move turnLeft move IFELSE c( leftIsClear c) i( move i) ELSE e( move e) turnLeft m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) IF c( frontIsClear c) i( turnRight putMarker i) putMarker putMarker m),0.10000000149011612
1,DEF run m( turnRight putMarker pickMarker move IF c( rightIsClear c) i( move move i) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( turnLeft move w) move IF c( frontIsClear c) i( putMarker i) m),0.10000000149011612
1,DEF run m( REPEAT R=10 r( move r) m),0.10000000149011612
1,DEF run m( turnLeft move move WHILE c( frontIsClear c) w( move w) pickMarker WHILE c( not c( rightIsClear c) c) w( move w) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( WHILE c( frontIsClear c) w( move w) w) move putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( turnRight move w) turnLeft putMarker m),0.3499999940395355
1,DEF run m( WHILE c( leftIsClear c) w( REPEAT R=7 r( move r) turnRight w) m),0.10000000149011612
1,DEF run m( IFELSE c( frontIsClear c) i( pickMarker i) ELSE e( turnLeft e) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( turnLeft w) IF c( frontIsClear c) i( putMarker i) turnRight m),0.10000000149011612
1,DEF run m( turnRight putMarker turnLeft move IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( turnRight move w) i) m),0.10000000149011612
1,DEF run m( turnRight pickMarker WHILE c( frontIsClear c) w( move w) turnRight turnLeft move move m),0.10000000149011612
1,DEF run m( turnRight WHILE c( rightIsClear c) w( putMarker w) putMarker move m),0.10000000149011612
1,DEF run m( WHILE c( rightIsClear c) w( move w) IF c( noMarkersPresent c) i( putMarker i) turnRight move m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( rightIsClear c) w( move w) w) turnLeft putMarker m),0.10000000149011612
1,DEF run m( WHILE c( not c( rightIsClear c) c) w( putMarker w) WHILE c( frontIsClear c) w( putMarker putMarker w) m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( move i) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( turnRight w) w) move m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( move w) turnLeft putMarker turnLeft turnLeft move move m),0.3499999940395355
1,DEF run m( turnRight turnRight move turnLeft putMarker putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( WHILE c( frontIsClear c) w( putMarker w) WHILE c( leftIsClear c) w( turnLeft w) w) WHILE c( noMarkersPresent c) w( putMarker w) m),0.10000000149011612
1,DEF run m( IF c( noMarkersPresent c) i( WHILE c( rightIsClear c) w( move w) putMarker putMarker i) m),0.10000000149011612
1,DEF run m( WHILE c( frontIsClear c) w( turnRight w) turnLeft IFELSE c( not c( leftIsClear c) c) i( move i) ELSE e( putMarker turnLeft e) putMarker m),0.10000000149011612
1,DEF run m( WHILE c( not c( frontIsClear c) c) w( turnRight move w) WHILE c( noMarkersPresent c) w( putMarker w) turnRight move turnLeft putMarker m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( move w) WHILE c( leftIsClear c) w( move w) IFELSE c( markersPresent c) i( stmt i) ELSE e( stmt WHILE c( cond c) w( stmt w) IFELSE c( not c( cond_without_not c) c) i( IFELSE c( cond c) i( stmt i) ELSE,0.0
1,DEF run m( IF c( leftIsClear c) i( WHILE c( frontIsClear c) w( move w) i) move move move move putMarker m),0.10000000149011612
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight w) IF c( noMarkersPresent c) i( turnLeft putMarker i) m),0.10000000149011612
1,DEF run m( turnRight move WHILE c( frontIsClear c) w( move w) turnLeft putMarker putMarker m),0.10000000149011612
1,DEF run m( putMarker move WHILE c( markersPresent c) w( move w) putMarker WHILE c( noMarkersPresent c) w( putMarker w) m),0.10000000149011612
1,DEF run m( turnRight move WHILE c( frontIsClear c) w( move w) move m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( move w) WHILE c( frontIsClear c) w( move w) i) m),0.10000000149011612
1,DEF run m( turnRight turnLeft IF c( not c( rightIsClear c) c) i( IFELSE c( frontIsClear c) i( move i) ELSE e( putMarker putMarker e) i) putMarker m),0.10000000149011612
1,DEF run m( move WHILE c( frontIsClear c) w( move w) move m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move w) turnRight putMarker move move move m),0.3499999940395355
2,DEF run m( turnLeft turnLeft move move putMarker turnLeft turnRight m),0.3499999940395355
2,DEF run m( turnLeft turnRight move putMarker move move move putMarker m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( turnRight IF c( frontIsClear c) i( turnLeft i) w) m),0.10000000149011612
2,DEF run m( IF c( leftIsClear c) i( move i) WHILE c( leftIsClear c) w( putMarker w) move turnLeft putMarker m),0.10000000149011612
2,DEF run m( IFELSE c( frontIsClear c) i( move move i) ELSE e( turnLeft e) move move turnRight putMarker m),0.10000000149011612
2,DEF run m( IF c( frontIsClear c) i( move move move putMarker i) m),0.10000000149011612
2,DEF run m( turnLeft turnLeft turnLeft putMarker turnRight putMarker move move m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( IFELSE c( leftIsClear c) i( move i) ELSE e( putMarker e) w) putMarker m),0.3499999940395355
2,DEF run m( WHILE c( markersPresent c) w( WHILE c( frontIsClear c) w( move w) w) move turnLeft putMarker m),0.10000000149011612
2,DEF run m( turnRight move move move putMarker move m),0.10000000149011612
2,DEF run m( WHILE c( markersPresent c) w( WHILE c( frontIsClear c) w( move w) w) putMarker m),0.10000000149011612
2,DEF run m( REPEAT R=1 r( turnLeft r) move m),0.10000000149011612
2,DEF run m( WHILE c( not c( noMarkersPresent c) c) w( move pickMarker w) turnLeft m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( turnRight w) IF c( noMarkersPresent c) i( turnRight i) move putMarker m),0.3499999940395355
2,DEF run m( pickMarker turnRight WHILE c( frontIsClear c) w( move w) IF c( rightIsClear c) i( turnRight i) move putMarker m),0.3499999940395355
2,DEF run m( putMarker pickMarker move turnRight move move m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( IFELSE c( frontIsClear c) i( move i) ELSE e( move e) w) putMarker m),0.3499999940395355
2,DEF run m( WHILE c( frontIsClear c) w( pickMarker w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move move move pickMarker w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move move w) move putMarker turnLeft m),0.3499999940395355
2,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( WHILE c( leftIsClear c) w( turnLeft w) e) move move move turnLeft m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move turnRight w) move move move m),0.10000000149011612
2,DEF run m( REPEAT R=2 r( turnLeft r) turnLeft putMarker WHILE c( not c( frontIsClear c) c) w( move turnRight w) m),0.10000000149011612
2,DEF run m( IF c( frontIsClear c) i( move i) pickMarker putMarker turnRight m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move move putMarker IFELSE c( frontIsClear c) i( move i) ELSE e( putMarker move e) w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( turnLeft w) w) turnRight turnLeft m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) putMarker m),0.3499999940395355
2,DEF run m( WHILE c( frontIsClear c) w( move w) IF c( frontIsClear c) i( turnRight i) putMarker move m),0.3499999940395355
2,DEF run m( WHILE c( frontIsClear c) w( move w) turnRight turnRight turnRight putMarker m),0.3499999940395355
2,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) IF c( markersPresent c) i( move i) turnLeft putMarker m),0.3499999940395355
2,DEF run m( WHILE c( frontIsClear c) w( move w) turnRight move WHILE c( rightIsClear c) w( pickMarker w) turnRight putMarker m),0.3499999940395355
2,DEF run m( IF c( leftIsClear c) i( WHILE c( frontIsClear c) w( move w) i) putMarker m),0.3499999940395355
2,DEF run m( turnLeft turnRight WHILE c( frontIsClear c) w( turnRight w) putMarker putMarker m),0.10000000149011612
2,DEF run m( WHILE c( leftIsClear c) w( move w) putMarker move turnRight WHILE c( frontIsClear c) w( putMarker w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move w) putMarker turnLeft turnLeft move move m),0.3499999940395355
2,DEF run m( IF c( not c( rightIsClear c) c) i( pickMarker turnLeft i) turnLeft m),0.10000000149011612
2,DEF run m( IF c( frontIsClear c) i( move move move pickMarker i) m),0.10000000149011612
2,DEF run m( WHILE c( leftIsClear c) w( WHILE c( frontIsClear c) w( pickMarker w) putMarker turnRight w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move IF c( not c( frontIsClear c) c) i( move i) w) m),0.10000000149011612
2,DEF run m( WHILE c( frontIsClear c) w( move w) IFELSE c( frontIsClear c) i( putMarker i) ELSE e( pickMarker e) putMarker m),0.3499999940395355
