iteration,program,reward
1,DEF run m( turnRight move move move WHILE c( rightIsClear c) w( pickMarker w) m),0.12777778506278992
1,DEF run m( IF c( frontIsClear c) i( pickMarker move i) turnLeft move IFELSE c( rightIsClear c) i( turnLeft i) ELSE e( move e) m),0.12777778506278992
1,DEF run m( WHILE c( frontIsClear c) w( IFELSE c( frontIsClear c) i( move pickMarker i) ELSE e( move e) w) m),0.21111111342906952
1,DEF run m( move move turnLeft move WHILE c( leftIsClear c) w( pickMarker pickMarker w) m),0.12777778506278992
1,DEF run m( IFELSE c( frontIsClear c) i( WHILE c( frontIsClear c) w( IFELSE c( noMarkersPresent c) i( stmt i) ELSE e( stmt e) w) i) ELSE e( WHILE c( cond c) w( IFELSE c( cond c) i( stmt stmt i) ELSE e( stmt e) REPEAT cste r( stmt r),0.0
1,DEF run m( IF c( frontIsClear c) i( pickMarker move i) WHILE c( frontIsClear c) w( pickMarker move turnRight w) m),0.15555556118488312
1,DEF run m( IFELSE c( noMarkersPresent c) i( pickMarker pickMarker IF c( frontIsClear c) i( move i) i) ELSE e( move pickMarker move e) m),0.12777778506278992
1,DEF run m( WHILE c( frontIsClear c) w( turnLeft turnRight WHILE c( rightIsClear c) w( turnLeft w) w) m),0.10000000149011612
1,DEF run m( IFELSE c( markersPresent c) i( move i) ELSE e( move WHILE c( leftIsClear c) w( move w) e) WHILE c( frontIsClear c) w( move pickMarker w) m),0.18333333730697632
1,DEF run m( WHILE c( rightIsClear c) w( IFELSE c( noMarkersPresent c) i( move i) ELSE e( putMarker e) w) pickMarker m),0.10000000149011612
1,DEF run m( move move turnRight move WHILE c( frontIsClear c) w( pickMarker move w) m),0.23888888955116272
1,DEF run m( move turnLeft move turnRight WHILE c( frontIsClear c) w( move move w) m),0.10000000149011612
1,DEF run m( turnLeft move turnLeft turnRight WHILE c( markersPresent c) w( IFELSE c( not c( markersPresent c) c) i( pickMarker i) ELSE e( pickMarker e) w) m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( IF c( noMarkersPresent c) i( turnRight i) i) WHILE c( frontIsClear c) w( move w) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( IFELSE c( noMarkersPresent c) i( move i) ELSE e( move e) WHILE c( noMarkersPresent c) w( move w) w) m),0.10000000149011612
1,DEF run m( WHILE c( leftIsClear c) w( pickMarker move w) WHILE c( frontIsClear c) w( move w) turnRight putMarker m),0.2666666805744171
1,DEF run m( IF c( frontIsClear c) i( turnLeft turnRight i) move m),0.10000000149011612
1,DEF run m( IF c( markersPresent c) i( move turnRight i) WHILE c( leftIsClear c) w( pickMarker move w) m),0.2666666805744171
1,DEF run m( WHILE c( frontIsClear c) w( move move WHILE c( rightIsClear c) w( move w) w) m),0.10000000149011612
