iteration,program,reward
1,DEF run m( move WHILE c( not c( rightIsClear c) c) w( move move w) m),0.2909091114997864
1,DEF run m( WHILE c( frontIsClear c) w( move putMarker turnLeft turnRight IF c( frontIsClear c) i( putMarker i) w) m),0.1818181872367859
1,DEF run m( WHILE c( not c( frontIsClear c) c) w( IF c( leftIsClear c) i( move i) w) m),0.10000000149011612
1,DEF run m( move pickMarker move turnRight putMarker WHILE c( frontIsClear c) w( move w) m),0.26363638043403625
1,DEF run m( pickMarker move move move move turnRight move m),0.2818181812763214
1,DEF run m( turnLeft turnLeft move move move move WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( IF c( noMarkersPresent c) i( move turnRight i) move putMarker move turnLeft m),0.209090918302536
1,DEF run m( move move putMarker move move WHILE c( frontIsClear c) w( move w) m),0.34545454382896423
1,DEF run m( WHILE c( noMarkersPresent c) w( move move w) turnLeft putMarker move move m),0.33636364340782166
1,DEF run m( move turnLeft turnRight move WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) m),0.2909091114997864
1,DEF run m( IFELSE c( frontIsClear c) i( WHILE c( frontIsClear c) w( move move putMarker w) i) ELSE e( move move e) m),0.10000000149011612
1,DEF run m( move turnLeft putMarker WHILE c( frontIsClear c) w( move w) m),0.209090918302536
1,DEF run m( WHILE c( noMarkersPresent c) w( move move w) move move move m),0.2909091114997864
1,DEF run m( move move putMarker pickMarker IF c( leftIsClear c) i( move i) m),0.27272728085517883
1,DEF run m( REPEAT R=18 r( IF c( frontIsClear c) i( putMarker i) r) m),0.10000000149011612
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight w) turnRight move move turnLeft turnLeft move m),0.1818181872367859
1,DEF run m( move move putMarker IF c( frontIsClear c) i( turnRight move move i) m),0.26363638043403625
1,DEF run m( WHILE c( leftIsClear c) w( move move w) WHILE c( frontIsClear c) w( move w) putMarker m),0.1090909093618393
1,DEF run m( WHILE c( noMarkersPresent c) w( move w) putMarker m),0.37272727489471436
1,DEF run m( IF c( frontIsClear c) i( move move i) putMarker putMarker move turnLeft m),0.23636363446712494
1,DEF run m( move WHILE c( not c( leftIsClear c) c) w( move w) m),0.10000000149011612
1,DEF run m( IFELSE c( noMarkersPresent c) i( move move i) ELSE e( move e) m),0.26363638043403625
1,DEF run m( IF c( leftIsClear c) i( pickMarker turnRight i) putMarker putMarker IF c( frontIsClear c) i( move i) m),0.1090909093618393
1,DEF run m( WHILE c( markersPresent c) w( turnRight w) turnRight IF c( frontIsClear c) i( move i) m),0.10000000149011612
1,DEF run m( move move putMarker move WHILE c( frontIsClear c) w( pickMarker w) m),0.2909091114997864
1,DEF run m( WHILE c( leftIsClear c) w( pickMarker w) putMarker putMarker m),0.1818181872367859
1,DEF run m( move IF c( not c( frontIsClear c) c) i( move i) turnRight turnLeft m),0.23636363446712494
1,DEF run m( move move putMarker move move move WHILE c( frontIsClear c) w( move w) m),0.34545454382896423
1,DEF run m( REPEAT R=7 r( IF c( frontIsClear c) i( putMarker i) r) m),0.10000000149011612
1,DEF run m( REPEAT R=0 r( IF c( rightIsClear c) i( WHILE c( leftIsClear c) w( move w) i) r) m),0.10000000149011612
1,DEF run m( IF c( markersPresent c) i( move pickMarker i) putMarker IF c( frontIsClear c) i( turnLeft i) pickMarker m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( move w) w) REPEAT R=4 r( move r) m),0.2909091114997864
1,DEF run m( IFELSE c( frontIsClear c) i( IF c( leftIsClear c) i( putMarker WHILE c( frontIsClear c) w( move w) i) i) ELSE e( putMarker e) m),0.12727272510528564
1,DEF run m( WHILE c( not c( noMarkersPresent c) c) w( turnRight w) move WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( IFELSE c( frontIsClear c) i( IF c( noMarkersPresent c) i( move i) i) ELSE e( move putMarker move e) m),0.10000000149011612
1,DEF run m( IF c( not c( noMarkersPresent c) c) i( move i) m),0.10000000149011612
1,DEF run m( WHILE c( rightIsClear c) w( turnRight move w) putMarker turnRight move move m),0.1090909093618393
1,DEF run m( IF c( not c( rightIsClear c) c) i( WHILE c( frontIsClear c) w( putMarker w) turnRight move i) m),0.10000000149011612
1,DEF run m( REPEAT R=5 r( IF c( rightIsClear c) i( IF c( frontIsClear c) i( IFELSE c( frontIsClear c) i( putMarker i) ELSE e( IFELSE c( leftIsClear c) i( putMarker i) ELSE e( turnRight e) e) i) i) r) m),0.10000000149011612
1,DEF run m( REPEAT R=7 r( WHILE c( leftIsClear c) w( move w) IF c( leftIsClear c) i( putMarker WHILE c( frontIsClear c) w( turnLeft w) i) r) m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight turnLeft w) WHILE c( leftIsClear c) w( move w) m),0.1818181872367859
1,DEF run m( REPEAT R=16 r( WHILE c( frontIsClear c) w( move w) r) m),0.2909091114997864
1,DEF run m( move move move move move move WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( WHILE c( not c( markersPresent c) c) w( WHILE c( frontIsClear c) w( REPEAT R=9 r( putMarker r) w) move w) putMarker m),0.10000000149011612
1,DEF run m( move turnLeft turnRight WHILE c( leftIsClear c) w( WHILE c( noMarkersPresent c) w( move w) w) m),0.2909091114997864
1,DEF run m( move turnRight putMarker move move move move m),0.209090918302536
1,DEF run m( move move putMarker move move WHILE c( frontIsClear c) w( turnLeft w) m),0.3181818127632141
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight move w) WHILE c( markersPresent c) w( putMarker w) putMarker turnRight m),0.2909091114997864
1,DEF run m( WHILE c( not c( leftIsClear c) c) w( putMarker IFELSE c( rightIsClear c) i( move i) ELSE e( move e) w) m),0.10000000149011612
1,DEF run m( move move putMarker move move IF c( frontIsClear c) i( move i) putMarker m),0.3272727429866791
1,DEF run m( WHILE c( noMarkersPresent c) w( move move w) move move turnLeft move m),0.2909091114997864
1,DEF run m( move move WHILE c( noMarkersPresent c) w( move w) move move m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( WHILE c( noMarkersPresent c) w( move w) w) putMarker move turnLeft turnRight m),0.4363636374473572
1,DEF run m( IFELSE c( frontIsClear c) i( WHILE c( noMarkersPresent c) w( move w) move putMarker move putMarker turnLeft i) ELSE e( move e) m),0.2909091114997864
1,DEF run m( WHILE c( frontIsClear c) w( IFELSE c( frontIsClear c) i( turnLeft i) ELSE e( move turnLeft move move e) w) move turnRight m),0.1818181872367859
1,DEF run m( WHILE c( noMarkersPresent c) w( WHILE c( frontIsClear c) w( turnRight w) w) putMarker m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( move putMarker move move i) m),0.209090918302536
1,DEF run m( WHILE c( not c( leftIsClear c) c) w( move move turnLeft w) move m),0.10000000149011612
1,DEF run m( IF c( frontIsClear c) i( turnRight move move i) m),0.1818181872367859
