iteration,program,reward
1,DEF run m( move WHILE c( frontIsClear c) w( move putMarker putMarker move w) m),0.23636363446712494
1,DEF run m( IF c( not c( leftIsClear c) c) i( putMarker i) move move m),0.26363638043403625
1,DEF run m( move move putMarker move move move move m),0.34545454382896423
1,DEF run m( IFELSE c( frontIsClear c) i( IF c( noMarkersPresent c) i( move i) i) ELSE e( move e) turnLeft m),0.23636363446712494
1,DEF run m( IF c( noMarkersPresent c) i( pickMarker move IFELSE c( noMarkersPresent c) i( putMarker i) ELSE e( move e) i) m),0.1818181872367859
1,DEF run m( pickMarker turnRight putMarker move move m),0.10000000149011612
1,DEF run m( IF c( noMarkersPresent c) i( WHILE c( frontIsClear c) w( move w) i) move m),0.2909091114997864
1,DEF run m( IFELSE c( noMarkersPresent c) i( turnLeft i) ELSE e( move e) turnRight m),0.1818181872367859
1,DEF run m( WHILE c( frontIsClear c) w( WHILE c( markersPresent c) w( move w) w) putMarker turnLeft move IF c( not c( rightIsClear c) c) i( move i) m),0.10000000149011612
1,DEF run m( REPEAT R=7 r( WHILE c( leftIsClear c) w( putMarker w) r) m),0.10000000149011612
1,DEF run m( IFELSE c( noMarkersPresent c) i( move move i) ELSE e( turnLeft move move e) m),0.26363638043403625
1,DEF run m( IF c( noMarkersPresent c) i( move move i) move pickMarker m),0.27272728085517883
1,DEF run m( IFELSE c( frontIsClear c) i( move turnRight putMarker WHILE c( leftIsClear c) w( move w) move move move i) ELSE e( turnLeft e) m),0.209090918302536
1,DEF run m( IF c( frontIsClear c) i( IF c( frontIsClear c) i( IF c( not c( leftIsClear c) c) i( move i) move i) i) IFELSE c( rightIsClear c) i( move i) ELSE e( WHILE c( not c( frontIsClear c) c) w( turnLeft w) e) m),0.10000000149011612
1,DEF run m( move move putMarker turnRight m),0.26363638043403625
1,DEF run m( WHILE c( noMarkersPresent c) w( WHILE c( frontIsClear c) w( pickMarker w) w) move putMarker move pickMarker m),0.1818181872367859
1,DEF run m( move WHILE c( frontIsClear c) w( putMarker w) WHILE c( not c( leftIsClear c) c) w( move w) putMarker m),0.1818181872367859
1,DEF run m( move move putMarker WHILE c( frontIsClear c) w( move w) m),0.34545454382896423
1,DEF run m( WHILE c( markersPresent c) w( WHILE c( leftIsClear c) w( move w) w) move turnRight putMarker m),0.209090918302536
1,DEF run m( IF c( frontIsClear c) i( WHILE c( not c( markersPresent c) c) w( move w) i) WHILE c( not c( frontIsClear c) c) w( move w) move m),0.2909091114997864
1,DEF run m( move WHILE c( frontIsClear c) w( move w) turnLeft m),0.2909091114997864
1,DEF run m( IF c( frontIsClear c) i( move i) turnRight turnRight move move WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( WHILE c( frontIsClear c) w( move w) w) move move m),0.2909091114997864
1,DEF run m( WHILE c( rightIsClear c) w( move w) m),0.10000000149011612
1,DEF run m( move move putMarker move move WHILE c( frontIsClear c) w( move w) m),0.34545454382896423
1,DEF run m( move move turnRight IF c( noMarkersPresent c) i( turnLeft i) m),0.26363638043403625
1,DEF run m( move move move move IF c( frontIsClear c) i( move pickMarker move i) m),0.2909091114997864
1,DEF run m( move putMarker putMarker move WHILE c( frontIsClear c) w( turnRight move w) m),0.1818181872367859
1,DEF run m( move REPEAT R=6 r( IF c( frontIsClear c) i( turnRight i) r) m),0.23636363446712494
1,DEF run m( IF c( noMarkersPresent c) i( move move putMarker WHILE c( rightIsClear c) w( move w) i) m),0.26363638043403625
1,DEF run m( IF c( markersPresent c) i( move pickMarker i) putMarker putMarker move move move m),0.10000000149011612
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight turnRight w) putMarker m),0.1818181872367859
1,DEF run m( IFELSE c( frontIsClear c) i( IFELSE c( not c( markersPresent c) c) i( move i) ELSE e( WHILE c( frontIsClear c) w( stmt w) e) i) ELSE e( move e) stmt stmt REPEAT R=7 r( IFELSE c( cond c) i( stmt i) ELSE e( stmt e) r),0.0
1,DEF run m( IFELSE c( frontIsClear c) i( REPEAT R=7 r( pickMarker r) move i) ELSE e( turnLeft e) m),0.23636363446712494
1,DEF run m( IF c( frontIsClear c) i( turnRight i) turnLeft m),0.1818181872367859
1,DEF run m( REPEAT R=16 r( REPEAT R=14 r( turnLeft r) IF c( frontIsClear c) i( turnLeft i) r) WHILE c( rightIsClear c) w( move w) m),0.1818181872367859
1,DEF run m( move move IF c( noMarkersPresent c) i( putMarker i) move move m),0.23636363446712494
1,DEF run m( WHILE c( noMarkersPresent c) w( move move w) turnLeft turnLeft m),0.2909091114997864
1,DEF run m( move move WHILE c( noMarkersPresent c) w( move w) putMarker WHILE c( frontIsClear c) w( move w) m),0.4545454680919647
