iteration,program,reward
1,DEF run m( turnRight WHILE c( frontIsClear c) w( turnLeft turnLeft putMarker move w) m),0.10000000149011612
1,DEF run m( IF c( not c( rightIsClear c) c) i( pickMarker i) move move pickMarker m),0.26363638043403625
1,DEF run m( WHILE c( rightIsClear c) w( move w) m),0.10000000149011612
1,DEF run m( putMarker move move turnRight putMarker WHILE c( not c( rightIsClear c) c) w( putMarker w) m),0.11818181723356247
1,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( move move move e) m),0.10000000149011612
1,DEF run m( move WHILE c( frontIsClear c) w( putMarker move turnRight w) m),0.209090918302536
1,DEF run m( WHILE c( rightIsClear c) w( turnRight w) REPEAT R=7 r( move r) m),0.2909091114997864
1,DEF run m( move move REPEAT R=0 r( IF c( leftIsClear c) i( move i) move r) WHILE c( rightIsClear c) w( move w) m),0.26363638043403625
1,DEF run m( move IF c( noMarkersPresent c) i( IFELSE c( noMarkersPresent c) i( turnLeft IF c( noMarkersPresent c) i( move putMarker i) i) ELSE e( putMarker e) i) m),0.209090918302536
1,DEF run m( IF c( frontIsClear c) i( REPEAT R=15 r( pickMarker pickMarker r) i) m),0.1818181872367859
1,DEF run m( move WHILE c( not c( frontIsClear c) c) w( REPEAT R=2 r( move r) w) m),0.10000000149011612
1,DEF run m( REPEAT R=0 r( IF c( frontIsClear c) i( IF c( frontIsClear c) i( move i) i) r) m),0.10000000149011612
1,DEF run m( WHILE c( noMarkersPresent c) w( turnRight pickMarker move move w) m),0.2909091114997864
1,DEF run m( IF c( leftIsClear c) i( move putMarker i) IF c( leftIsClear c) i( move i) move m),0.209090918302536
1,DEF run m( putMarker turnLeft WHILE c( markersPresent c) w( move move w) m),0.1090909093618393
1,DEF run m( WHILE c( markersPresent c) w( putMarker w) putMarker m),0.10000000149011612
1,DEF run m( IF c( leftIsClear c) i( turnRight move turnLeft i) move m),0.1818181872367859
1,DEF run m( WHILE c( noMarkersPresent c) w( WHILE c( frontIsClear c) w( pickMarker w) w) turnLeft putMarker move pickMarker m),0.19090908765792847
1,DEF run m( move pickMarker putMarker turnRight turnRight turnLeft turnRight m),0.1818181872367859
1,DEF run m( putMarker move WHILE c( frontIsClear c) w( move w) move m),0.12727272510528564
1,DEF run m( turnRight pickMarker move IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( move w) i) m),0.1818181872367859
1,DEF run m( WHILE c( rightIsClear c) w( putMarker move move WHILE c( frontIsClear c) w( move w) WHILE c( markersPresent c) w( move w) w) move move m),0.26363638043403625
1,DEF run m( IFELSE c( frontIsClear c) i( WHILE c( frontIsClear c) w( turnRight move w) i) ELSE e( move e) m),0.2909091114997864
1,DEF run m( IF c( rightIsClear c) i( turnRight i) REPEAT R=2 r( move move r) m),0.2818181812763214
1,DEF run m( move move IF c( frontIsClear c) i( move i) turnRight turnRight m),0.27272728085517883
1,DEF run m( move putMarker move move m),0.209090918302536
1,DEF run m( turnLeft putMarker WHILE c( frontIsClear c) w( move w) move move turnRight m),0.1090909093618393
1,DEF run m( turnRight move putMarker turnRight putMarker m),0.10000000149011612
1,DEF run m( move turnLeft move move move WHILE c( markersPresent c) w( pickMarker w) m),0.23636363446712494
1,DEF run m( move turnLeft WHILE c( frontIsClear c) w( putMarker w) move m),0.1818181872367859
1,DEF run m( IF c( leftIsClear c) i( putMarker i) move IFELSE c( frontIsClear c) i( move turnLeft move pickMarker i) ELSE e( move e) m),0.12727272510528564
1,DEF run m( IF c( leftIsClear c) i( IF c( leftIsClear c) i( move move i) i) move m),0.27272728085517883
1,DEF run m( move IF c( frontIsClear c) i( move i) IFELSE c( markersPresent c) i( pickMarker i) ELSE e( IF c( markersPresent c) i( move i) e) m),0.26363638043403625
1,DEF run m( IF c( rightIsClear c) i( WHILE c( rightIsClear c) w( turnLeft WHILE c( frontIsClear c) w( move w) w) i) m),0.10000000149011612
1,DEF run m( move pickMarker IF c( not c( frontIsClear c) c) i( turnRight i) turnLeft m),0.23636363446712494
1,DEF run m( move move IF c( frontIsClear c) i( putMarker i) move move turnLeft turnRight turnLeft m),0.3181818127632141
1,DEF run m( REPEAT R=5 r( IF c( leftIsClear c) i( IF c( frontIsClear c) i( move i) i) r) m),0.2909091114997864
1,DEF run m( WHILE c( noMarkersPresent c) w( move move w) m),0.2909091114997864
1,DEF run m( IF c( leftIsClear c) i( WHILE c( noMarkersPresent c) w( putMarker putMarker move turnLeft move w) i) m),0.10000000149011612
1,DEF run m( move move putMarker move m),0.2909091114997864
1,DEF run m( IF c( leftIsClear c) i( turnLeft turnLeft turnRight i) m),0.1818181872367859
1,DEF run m( IF c( frontIsClear c) i( move IF c( frontIsClear c) i( turnRight i) i) m),0.23636363446712494
1,DEF run m( WHILE c( rightIsClear c) w( move w) move putMarker WHILE c( frontIsClear c) w( IF c( leftIsClear c) i( move i) w) m),0.209090918302536
1,DEF run m( turnLeft move IF c( frontIsClear c) i( move i) m),0.1818181872367859
1,DEF run m( REPEAT R=5 r( WHILE c( leftIsClear c) w( move move w) r) m),0.2909091114997864
1,DEF run m( move move move m),0.27272728085517883
1,DEF run m( move turnLeft IFELSE c( not c( frontIsClear c) c) i( turnRight i) ELSE e( move e) move m),0.23636363446712494
1,DEF run m( move putMarker pickMarker WHILE c( rightIsClear c) w( move w) turnRight turnLeft m),0.23636363446712494
1,DEF run m( move IF c( frontIsClear c) i( pickMarker turnRight i) m),0.23636363446712494
1,DEF run m( turnLeft turnLeft pickMarker WHILE c( frontIsClear c) w( move w) m),0.1818181872367859
1,DEF run m( putMarker WHILE c( frontIsClear c) w( putMarker w) turnRight m),0.10000000149011612
1,DEF run m( IF c( rightIsClear c) i( move IF c( rightIsClear c) i( move i) i) m),0.10000000149011612
1,DEF run m( REPEAT R=5 r( REPEAT R=0 r( REPEAT R=16 r( turnRight r) r) IFELSE c( noMarkersPresent c) i( pickMarker i) ELSE e( move e) r) m),0.1818181872367859
1,DEF run m( IF c( frontIsClear c) i( turnRight i) REPEAT R=1 r( move r) m),0.1818181872367859
