iteration,program,reward
1,DEF run m( move WHILE c( frontIsClear c) w( turnLeft turnLeft putMarker move w) m),0.1818181872367859
1,DEF run m( IF c( not c( leftIsClear c) c) i( pickMarker i) move move move m),0.27272728085517883
1,DEF run m( WHILE c( frontIsClear c) w( move w) m),0.2909091114997864
1,DEF run m( move move move turnRight turnLeft m),0.27272728085517883
1,DEF run m( IF c( frontIsClear c) i( turnRight move IF c( frontIsClear c) i( IFELSE c( frontIsClear c) i( move i) ELSE e( move e) move i) i) m),0.1818181872367859
1,DEF run m( IFELSE c( noMarkersPresent c) i( move turnRight turnLeft move i) ELSE e( move move e) m),0.26363638043403625
1,DEF run m( WHILE c( leftIsClear c) w( move w) turnLeft WHILE c( frontIsClear c) w( move move w) m),0.2909091114997864
1,DEF run m( IF c( frontIsClear c) i( turnRight i) turnLeft move move move move move m),0.2909091114997864
1,DEF run m( IF c( markersPresent c) i( move move i) IF c( not c( frontIsClear c) c) i( turnLeft i) m),0.10000000149011612
1,DEF run m( IFELSE c( frontIsClear c) i( move turnLeft pickMarker pickMarker i) ELSE e( turnLeft move turnRight e) m),0.23636363446712494
1,DEF run m( IFELSE c( markersPresent c) i( move i) ELSE e( move e) pickMarker move m),0.26363638043403625
1,DEF run m( move move putMarker putMarker IF c( frontIsClear c) i( turnRight move i) m),0.23636363446712494
1,DEF run m( WHILE c( frontIsClear c) w( move move move w) m),0.2909091114997864
1,DEF run m( IF c( leftIsClear c) i( IF c( noMarkersPresent c) i( move i) i) pickMarker m),0.23636363446712494
1,DEF run m( IF c( frontIsClear c) i( move i) turnRight WHILE c( rightIsClear c) w( move w) m),0.23636363446712494
1,DEF run m( WHILE c( frontIsClear c) w( turnRight move IF c( frontIsClear c) i( move i) w) m),0.26363638043403625
1,DEF run m( move pickMarker pickMarker move turnRight putMarker move m),0.26363638043403625
1,DEF run m( turnLeft move turnLeft move REPEAT R=4 r( move r) m),0.2818181812763214
1,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( IF c( frontIsClear c) i( move i) e) turnLeft m),0.23636363446712494
1,DEF run m( IF c( frontIsClear c) i( WHILE c( leftIsClear c) w( move move w) i) m),0.2909091114997864
1,DEF run m( WHILE c( not c( rightIsClear c) c) w( turnRight w) m),0.1818181872367859
1,DEF run m( IFELSE c( frontIsClear c) i( pickMarker i) ELSE e( pickMarker e) m),0.10000000149011612
1,DEF run m( move turnRight WHILE c( markersPresent c) w( move w) turnLeft m),0.23636363446712494
1,DEF run m( turnLeft move putMarker turnRight turnRight m),0.1818181872367859
